length,predicted_acc,predicted_mean_lat,config
4,0.981650774388912,12.912160418232599,8nt->1.7t->14nt->1.7t
4,0.994424928770271,15.457570689589987,8nt->1.7t->14nt->14t
4,0.9910400640950783,14.118382829496774,8nt->1.7t->14nt->4t
4,0.9899601692896679,14.079747585874753,8nt->1.7t->14nt->8t
4,0.9522318927784745,12.560879039391478,8nt->1.7t->4nt->0.6t
4,0.971284474685416,14.058829129433803,8nt->1.7t->4nt->1.7t
4,0.9829879582024744,12.570647030005485,8nt->1.7t->4nt->14nt
4,0.9959073417130789,18.08036832398932,8nt->1.7t->4nt->14t
4,0.98729936083608,14.97299813336834,8nt->1.7t->4nt->4t
4,0.9746660326857821,12.215551841802128,8nt->1.7t->4nt->8nt
4,0.9864737679985357,16.25088114075389,8nt->1.7t->4nt->8t
4,0.9650471831610825,11.96458945051523,8nt->1.7t->8nt->0.6t
4,0.9790374838643238,12.579311337257677,8nt->1.7t->8nt->1.7t
4,0.9828247414754847,11.790634510269513,8nt->1.7t->8nt->14nt
4,0.9972019398593518,17.290286851884147,8nt->1.7t->8nt->14t
4,0.9915690328759952,13.886609070013378,8nt->1.7t->8nt->4t
4,0.9896768131178111,15.396245998998948,8nt->1.7t->8nt->8t
4,0.9416930003652507,8.474179273612382,8nt->14nt->0.6t->0.6nt
4,0.9668297429726557,8.67283141398194,8nt->14nt->0.6t->1.7nt
4,0.9796252467974224,9.81642346529859,8nt->14nt->0.6t->1.7t
4,0.9894328290276792,9.102349555321528,8nt->14nt->0.6t->14nt
4,0.9950267121466172,15.186071354139255,8nt->14nt->0.6t->14t
4,0.978167689583986,8.597665739247514,8nt->14nt->0.6t->4nt
4,0.9912080646952222,11.165378877943226,8nt->14nt->0.6t->4t
4,0.9807656407331367,8.968125136152906,8nt->14nt->0.6t->8nt
4,0.9919955620324341,12.133808062244823,8nt->14nt->0.6t->8t
4,0.9456463885933277,10.437526190159586,8nt->14nt->1.7t->0.6nt
4,0.9589030695120172,10.509575911771774,8nt->14nt->1.7t->1.7nt
4,0.9849658938099165,10.996188646967942,8nt->14nt->1.7t->14nt
4,0.9881704964929532,17.53331531170462,8nt->14nt->1.7t->14t
4,0.9655673069218397,11.012261277173739,8nt->14nt->1.7t->4nt
4,0.9757006781143277,10.643699239696003,8nt->14nt->1.7t->8nt
4,0.9797540457105278,14.434068825124925,8nt->14nt->1.7t->8t
